time,tst-15.1,tst-15.2,tst-15.3,tst-15.4,tst-15.5,tst-15.6,tst-15.7,tst-15.8,tst-15.9,tst-15.10,tst-15.11,tst-15.12,tst-15.13,tst-15.14
3248,0.000416886,0.000434394,0.000547891,0.000588482,0.000758105,0.000836407,0.001069929,0.001200115,0.001500665,0.001697778,0.005933377,0.006797639,0.015411129,0.017618371
3249,0.000416886,0.000434394,0.000547891,0.000588482,0.000758105,0.000836407,0.00106993,0.001200115,0.001500665,0.001697778,0.005933377,0.006797639,0.015411129,0.017618371
3250,0.000416886,0.000434394,0.000547891,0.000588482,0.000758105,0.000836407,0.00106993,0.001200115,0.001500665,0.001697778,0.005933377,0.006797639,0.015411129,0.017618371
3251,0.000416886,0.000434394,0.000547891,0.000588482,0.000758105,0.000836407,0.001069929,0.001200115,0.001500665,0.001697778,0.005933377,0.006797639,0.015411129,0.017618371
3252,0.000416886,0.000434394,0.000547891,0.000588482,0.000758105,0.000836407,0.001069929,0.001200115,0.001500665,0.001697778,0.005933377,0.006797639,0.015411129,0.017618371
3253,0.000416886,0.000434394,0.000547891,0.000588482,0.000758105,0.000836407,0.00106993,0.001200115,0.001500665,0.001697778,0.005933377,0.006797639,0.015411129,0.017618371
3254,0.000416886,0.000434394,0.000547891,0.000588482,0.000758105,0.000836407,0.00106993,0.001200115,0.001500665,0.001697778,0.005933377,0.006797639,0.015411129,0.017618371
3255,0.000416886,0.000434394,0.000547891,0.000588482,0.000758105,0.000836407,0.001069929,0.001200115,0.001500665,0.001697778,0.005933377,0.006797639,0.015411129,0.017618371
3256,0.000416886,0.000434394,0.000547891,0.000588482,0.000758105,0.000836407,0.001069929,0.001200115,0.001500665,0.001697778,0.005933377,0.006797639,0.015411129,0.017618371
3257,0.000416886,0.000434394,0.000547891,0.000588482,0.000758105,0.000836407,0.001069929,0.001200115,0.001500665,0.001697778,0.005933377,0.006797639,0.015411129,0.017618371
3258,0.000416886,0.000434394,0.000547891,0.000588482,0.000758105,0.000836407,0.001069929,0.001200115,0.001500665,0.001697778,0.005933377,0.006797639,0.015411129,0.017618371
3259,0.000416886,0.000434394,0.000547891,0.000588482,0.000758105,0.000836407,0.001069929,0.001200115,0.001500665,0.001697778,0.005933377,0.006797639,0.015411129,0.017618371
3260,0.000416886,0.000434394,0.000547891,0.000588482,0.000758105,0.000836407,0.001069929,0.001200115,0.001500665,0.001697778,0.005933377,0.006797639,0.015411129,0.017618371
3261,0.000416886,0.000434394,0.000547891,0.000588482,0.000758105,0.000836407,0.001069929,0.001200115,0.001500665,0.001697778,0.005933377,0.006797639,0.015411129,0.017618371
3262,0.000416886,0.000434394,0.000547891,0.000588482,0.000758105,0.000836407,0.001069929,0.001200115,0.001500665,0.001697778,0.005933377,0.006797639,0.015411129,0.017618371
3263,0.000416886,0.000434394,0.000547891,0.000588482,0.000758105,0.000836407,0.001069929,0.001200115,0.001500665,0.001697778,0.005933377,0.006797639,0.015411129,0.017618371
3264,0.000416886,0.000434394,0.000547891,0.000588482,0.000758105,0.000836407,0.001069929,0.001200115,0.001500665,0.001697778,0.005933377,0.006797639,0.015411129,0.017618371
3265,0.000416886,0.000434394,0.000547891,0.000588482,0.000758105,0.000836407,0.001069929,0.001200115,0.001500665,0.001697778,0.005933377,0.006797639,0.015411129,0.017618371
3266,0.000416886,0.000434394,0.000547891,0.000588482,0.000758105,0.000836407,0.001069929,0.001200115,0.001500665,0.001697778,0.005933377,0.006797639,0.015411129,0.017618371
3267,0.000416886,0.000434394,0.000547891,0.000588482,0.000758105,0.000836407,0.001069929,0.001200115,0.001500665,0.001697778,0.005933377,0.006797639,0.015411129,0.017618372
3268,0.000416886,0.000434394,0.000547891,0.000588482,0.000758105,0.000836407,0.001069929,0.001200115,0.001500665,0.001697778,0.005933377,0.006797639,0.015411129,0.017618372
3269,0.000416886,0.000434394,0.000547891,0.000588482,0.000758105,0.000836407,0.001069929,0.001200115,0.001500665,0.001697778,0.005933377,0.006797639,0.01541113,0.017618372
3270,0.000416886,0.000434394,0.000547891,0.000588482,0.000758105,0.000836407,0.001069929,0.001200115,0.001500665,0.001697778,0.005933377,0.006797639,0.01541113,0.017618372
3271,0.000416886,0.000434394,0.000547891,0.000588482,0.000758105,0.000836407,0.001069929,0.001200115,0.001500665,0.001697778,0.005933377,0.006797639,0.01541113,0.017618372
3272,0.000416886,0.000434394,0.000547891,0.000588482,0.000758105,0.000836407,0.001069929,0.001200115,0.001500665,0.001697778,0.005933377,0.006797639,0.01541113,0.017618372
3273,0.000416886,0.000434394,0.000547891,0.000588482,0.000758105,0.000836407,0.001069929,0.001200115,0.001500665,0.001697778,0.005933377,0.006797639,0.01541113,0.017618372
3274,0.000416886,0.000434394,0.000547891,0.000588482,0.000758105,0.000836407,0.001069929,0.001200115,0.001500665,0.001697778,0.005933377,0.006797639,0.01541113,0.017618372
3275,0.000416886,0.000434394,0.000547891,0.000588482,0.000758105,0.000836407,0.001069929,0.001200115,0.001500665,0.001697778,0.005933377,0.006797639,0.01541113,0.017618372
3276,0.000416886,0.000434394,0.000547891,0.000588482,0.000758105,0.000836407,0.001069929,0.001200115,0.001500665,0.001697778,0.005933377,0.006797639,0.01541113,0.017618372
3277,0.000416886,0.000434394,0.000547891,0.000588482,0.000758105,0.000836407,0.001069929,0.001200115,0.001500665,0.001697778,0.005933377,0.006797639,0.01541113,0.017618372
3278,0.000416886,0.000434394,0.000547891,0.000588482,0.000758105,0.000836407,0.001069929,0.001200115,0.001500665,0.001697778,0.005933377,0.006797639,0.01541113,0.017618372
3279,0.000416886,0.000434394,0.000547891,0.000588482,0.000758105,0.000836407,0.001069929,0.001200115,0.001500665,0.001697778,0.005933377,0.006797639,0.01541113,0.017618372
3280,0.000416886,0.000434394,0.000547891,0.000588482,0.000758105,0.000836407,0.001069929,0.001200115,0.001500665,0.001697778,0.005933377,0.006797639,0.01541113,0.017618372
3281,0.000416886,0.000434394,0.000547891,0.000588482,0.000758105,0.000836407,0.001069929,0.001200115,0.001500665,0.001697778,0.005933377,0.006797639,0.01541113,0.017618372
3282,0.000416886,0.000434394,0.000547891,0.000588482,0.000758105,0.000836407,0.001069929,0.001200115,0.001500665,0.001697778,0.005933377,0.006797639,0.01541113,0.017618372
3283,0.000416886,0.000434394,0.000547891,0.000588482,0.000758105,0.000836407,0.001069929,0.001200115,0.001500665,0.001697778,0.005933377,0.006797639,0.01541113,0.017618372
3284,0.000416886,0.000434394,0.000547891,0.000588482,0.000758105,0.000836407,0.001069929,0.001200115,0.001500665,0.001697778,0.005933377,0.006797639,0.01541113,0.017618372
3285,0.000416886,0.000434394,0.000547891,0.000588482,0.000758105,0.000836407,0.001069929,0.001200115,0.001500665,0.001697778,0.005933377,0.006797639,0.01541113,0.017618372
3286,0.000416886,0.000434394,0.000547891,0.000588482,0.000758105,0.000836407,0.001069929,0.001200115,0.001500665,0.001697778,0.005933377,0.006797639,0.01541113,0.017618372
3287,0.000416886,0.000434394,0.000547891,0.000588482,0.000758105,0.000836407,0.001069929,0.001200115,0.001500665,0.001697778,0.005933377,0.006797639,0.01541113,0.017618373
3288,0.000416886,0.000434394,0.000547891,0.000588482,0.000758105,0.000836407,0.001069929,0.001200115,0.001500665,0.001697778,0.005933377,0.006797639,0.01541113,0.017618373
3289,0.000416886,0.000434394,0.000547891,0.000588482,0.000758105,0.000836407,0.001069929,0.001200115,0.001500665,0.001697778,0.005933377,0.006797639,0.01541113,0.017618373
3290,0.000416886,0.000434394,0.000547891,0.000588482,0.000758105,0.000836407,0.001069929,0.001200115,0.001500665,0.001697778,0.005933377,0.006797639,0.01541113,0.017618373
3291,0.000416886,0.000434394,0.000547891,0.000588482,0.000758105,0.000836407,0.001069929,0.001200115,0.001500665,0.001697778,0.005933377,0.006797639,0.01541113,0.017618373
3292,0.000416886,0.000434394,0.000547891,0.000588482,0.000758105,0.000836407,0.001069929,0.001200115,0.001500665,0.001697778,0.005933377,0.006797639,0.01541113,0.017618373
3293,0.000416886,0.000434394,0.000547891,0.000588482,0.000758105,0.000836407,0.001069929,0.001200115,0.001500665,0.001697778,0.005933377,0.006797639,0.015411131,0.017618373
3294,0.000416886,0.000434394,0.000547891,0.000588482,0.000758105,0.000836407,0.001069929,0.001200115,0.001500665,0.001697778,0.005933377,0.006797639,0.015411131,0.017618373
3295,0.000416886,0.000434394,0.000547891,0.000588482,0.000758105,0.000836407,0.001069929,0.001200115,0.001500665,0.001697778,0.005933377,0.006797639,0.015411131,0.017618373
3296,0.000416886,0.000434394,0.000547891,0.000588482,0.000758105,0.000836407,0.001069929,0.001200115,0.001500665,0.001697778,0.005933377,0.006797639,0.015411131,0.017618373
3297,0.000416886,0.000434394,0.000547891,0.000588482,0.000758105,0.000836407,0.001069929,0.001200115,0.001500665,0.001697778,0.005933377,0.006797639,0.015411131,0.017618373
3298,0.000416886,0.000434394,0.000547891,0.000588482,0.000758105,0.000836407,0.001069929,0.001200115,0.001500665,0.001697778,0.005933377,0.006797639,0.015411131,0.017618373
3299,0.000416886,0.000434394,0.000547891,0.000588482,0.000758105,0.000836407,0.001069929,0.001200115,0.001500665,0.001697778,0.005933377,0.00679764,0.015411131,0.017618373
3300,0.000416886,0.000434394,0.000547891,0.000588482,0.000758105,0.000836407,0.001069929,0.001200115,0.001500665,0.001697778,0.005933377,0.00679764,0.015411131,0.017618373
3301,0.000416886,0.000434394,0.000547891,0.000588482,0.000758105,0.000836407,0.001069929,0.001200115,0.001500665,0.001697778,0.005933377,0.00679764,0.015411131,0.017618373
3302,0.000416886,0.000434394,0.000547891,0.000588482,0.000758105,0.000836407,0.001069929,0.001200115,0.001500665,0.001697778,0.005933377,0.00679764,0.015411131,0.017618373
3303,0.000416886,0.000434394,0.000547891,0.000588482,0.000758105,0.000836407,0.001069929,0.001200115,0.001500665,0.001697778,0.005933377,0.00679764,0.015411131,0.017618373
3304,0.000416886,0.000434394,0.000547891,0.000588482,0.000758105,0.000836407,0.001069929,0.001200115,0.001500665,0.001697778,0.005933377,0.00679764,0.015411131,0.017618373
3305,0.000416886,0.000434394,0.000547891,0.000588482,0.000758105,0.000836407,0.001069929,0.001200115,0.001500665,0.001697778,0.005933377,0.00679764,0.015411131,0.017618373
3306,0.000416886,0.000434394,0.000547891,0.000588482,0.000758105,0.000836407,0.001069929,0.001200115,0.001500665,0.001697778,0.005933377,0.00679764,0.015411131,0.017618373
3307,0.000416886,0.000434394,0.000547891,0.000588482,0.000758105,0.000836407,0.001069929,0.001200115,0.001500665,0.001697778,0.005933377,0.00679764,0.015411131,0.017618373
3308,0.000416886,0.000434394,0.000547891,0.000588482,0.000758105,0.000836407,0.001069929,0.001200115,0.001500664,0.001697778,0.005933377,0.00679764,0.015411131,0.017618374
3309,0.000416886,0.000434394,0.000547891,0.000588482,0.000758105,0.000836407,0.001069929,0.001200115,0.001500665,0.001697778,0.005933377,0.00679764,0.015411131,0.017618374
3310,0.000416886,0.000434394,0.000547891,0.000588482,0.000758105,0.000836407,0.001069929,0.001200115,0.001500665,0.001697778,0.005933377,0.00679764,0.015411131,0.017618374
3311,0.000416886,0.000434394,0.000547891,0.000588482,0.000758105,0.000836407,0.001069929,0.001200115,0.001500664,0.001697778,0.005933377,0.00679764,0.015411131,0.017618374
3312,0.000416886,0.000434394,0.000547891,0.000588482,0.000758105,0.000836407,0.001069929,0.001200115,0.001500664,0.001697778,0.005933377,0.00679764,0.015411131,0.017618374
3313,0.000416886,0.000434394,0.000547891,0.000588482,0.000758105,0.000836407,0.001069929,0.001200115,0.001500665,0.001697778,0.005933377,0.00679764,0.015411131,0.017618374
3314,0.000416886,0.000434394,0.000547891,0.000588482,0.000758105,0.000836407,0.001069929,0.001200115,0.001500665,0.001697778,0.005933377,0.00679764,0.015411131,0.017618374
3315,0.000416886,0.000434394,0.000547891,0.000588482,0.000758105,0.000836407,0.001069929,0.001200115,0.001500664,0.001697778,0.005933377,0.00679764,0.015411131,0.017618374
3316,0.000416886,0.000434394,0.000547891,0.000588482,0.000758105,0.000836407,0.001069929,0.001200115,0.001500664,0.001697778,0.005933377,0.00679764,0.015411131,0.017618374
3317,0.000416886,0.000434394,0.000547891,0.000588482,0.000758105,0.000836407,0.001069929,0.001200115,0.001500665,0.001697778,0.005933377,0.00679764,0.015411132,0.017618374
3318,0.000416886,0.000434394,0.000547891,0.000588482,0.000758105,0.000836407,0.001069929,0.001200115,0.001500665,0.001697778,0.005933377,0.00679764,0.015411132,0.017618374
3319,0.000416886,0.000434394,0.000547891,0.000588482,0.000758105,0.000836407,0.001069929,0.001200115,0.001500664,0.001697778,0.005933377,0.00679764,0.015411132,0.017618374
3320,0.000416886,0.000434394,0.000547891,0.000588482,0.000758105,0.000836407,0.001069929,0.001200115,0.001500664,0.001697778,0.005933377,0.00679764,0.015411132,0.017618374
3321,0.000416886,0.000434394,0.000547891,0.000588482,0.000758105,0.000836407,0.001069929,0.001200115,0.001500665,0.001697778,0.005933377,0.00679764,0.015411132,0.017618374
3322,0.000416886,0.000434394,0.000547891,0.000588482,0.000758105,0.000836407,0.001069929,0.001200115,0.001500665,0.001697778,0.005933377,0.00679764,0.015411132,0.017618374
3323,0.000416886,0.000434394,0.000547891,0.000588482,0.000758105,0.000836407,0.001069929,0.001200115,0.001500664,0.001697778,0.005933377,0.00679764,0.015411132,0.017618374
3324,0.000416886,0.000434394,0.000547891,0.000588482,0.000758105,0.000836407,0.001069929,0.001200115,0.001500664,0.001697778,0.005933377,0.00679764,0.015411132,0.017618374
3325,0.000416886,0.000434394,0.000547891,0.000588482,0.000758105,0.000836407,0.001069929,0.001200115,0.001500665,0.001697778,0.005933377,0.00679764,0.015411132,0.017618374
3326,0.000416886,0.000434394,0.000547891,0.000588482,0.000758105,0.000836407,0.001069929,0.001200115,0.001500665,0.001697778,0.005933377,0.00679764,0.015411132,0.017618374
3327,0.000416886,0.000434394,0.000547891,0.000588482,0.000758105,0.000836407,0.001069929,0.001200115,0.001500664,0.001697778,0.005933377,0.00679764,0.015411132,0.017618374
3328,0.000416886,0.000434394,0.000547891,0.000588482,0.000758105,0.000836407,0.001069929,0.001200115,0.001500664,0.001697778,0.005933377,0.00679764,0.015411132,0.017618374
3329,0.000416886,0.000434394,0.000547891,0.000588482,0.000758105,0.000836407,0.001069929,0.001200115,0.001500665,0.001697778,0.005933377,0.00679764,0.015411132,0.017618374
3330,0.000416886,0.000434394,0.000547891,0.000588482,0.000758105,0.000836407,0.001069929,0.001200115,0.001500665,0.001697778,0.005933377,0.00679764,0.015411132,0.017618375
3331,0.000416886,0.000434394,0.000547891,0.000588482,0.000758105,0.000836407,0.001069929,0.001200115,0.001500664,0.001697778,0.005933377,0.00679764,0.015411132,0.017618375
3332,0.000416886,0.000434394,0.000547891,0.000588482,0.000758105,0.000836407,0.001069929,0.001200115,0.001500664,0.001697778,0.005933377,0.00679764,0.015411132,0.017618375
3333,0.000416886,0.000434394,0.000547891,0.000588482,0.000758105,0.000836407,0.001069929,0.001200115,0.001500665,0.001697778,0.005933377,0.00679764,0.015411132,0.017618375
3334,0.000416886,0.000434394,0.000547891,0.000588482,0.000758105,0.000836407,0.001069929,0.001200115,0.001500665,0.001697778,0.005933377,0.00679764,0.015411132,0.017618375
3335,0.000416886,0.000434394,0.000547891,0.000588482,0.000758105,0.000836407,0.001069929,0.001200115,0.001500664,0.001697778,0.005933377,0.00679764,0.015411132,0.017618375
3336,0.000416886,0.000434394,0.000547891,0.000588482,0.000758105,0.000836407,0.001069929,0.001200115,0.001500664,0.001697778,0.005933377,0.00679764,0.015411132,0.017618375
3337,0.000416886,0.000434394,0.000547891,0.000588482,0.000758105,0.000836407,0.001069929,0.001200115,0.001500665,0.001697778,0.005933377,0.00679764,0.015411132,0.017618375
3338,0.000416886,0.000434394,0.000547891,0.000588482,0.000758105,0.000836407,0.001069929,0.001200115,0.001500665,0.001697778,0.005933377,0.00679764,0.015411132,0.017618375
3339,0.000416886,0.000434394,0.000547891,0.000588482,0.000758105,0.000836407,0.001069929,0.001200115,0.001500664,0.001697778,0.005933377,0.00679764,0.015411132,0.017618375
3340,0.000416886,0.000434394,0.000547891,0.000588482,0.000758105,0.000836407,0.001069929,0.001200115,0.001500664,0.001697778,0.005933377,0.00679764,0.015411132,0.017618375
3341,0.000416886,0.000434394,0.000547891,0.000588482,0.000758105,0.000836407,0.001069929,0.001200115,0.001500665,0.001697778,0.005933377,0.00679764,0.015411133,0.017618375
3342,0.000416886,0.000434394,0.000547891,0.000588482,0.000758105,0.000836407,0.001069929,0.001200115,0.001500665,0.001697778,0.005933377,0.00679764,0.015411133,0.017618375
3343,0.000416886,0.000434394,0.000547891,0.000588482,0.000758105,0.000836407,0.001069929,0.001200115,0.001500664,0.001697778,0.005933377,0.00679764,0.015411133,0.017618375
3344,0.000416886,0.000434394,0.000547891,0.000588482,0.000758105,0.000836407,0.001069929,0.001200115,0.001500664,0.001697778,0.005933377,0.00679764,0.015411133,0.017618375
3345,0.000416886,0.000434394,0.000547891,0.000588482,0.000758105,0.000836407,0.001069929,0.001200115,0.001500664,0.001697778,0.005933377,0.00679764,0.015411133,0.017618375
3346,0.000416886,0.000434394,0.000547891,0.000588482,0.000758105,0.000836407,0.001069929,0.001200115,0.001500665,0.001697778,0.005933377,0.00679764,0.015411133,0.017618375
3347,0.000416886,0.000434394,0.000547891,0.000588482,0.000758105,0.000836407,0.001069929,0.001200115,0.001500664,0.001697778,0.005933377,0.00679764,0.015411133,0.017618375
3348,0.000416886,0.000434394,0.000547891,0.000588482,0.000758105,0.000836407,0.001069929,0.001200115,0.001500664,0.001697778,0.005933377,0.00679764,0.015411133,0.017618375
3349,0.000416886,0.000434394,0.000547891,0.000588482,0.000758105,0.000836407,0.001069929,0.001200115,0.001500664,0.001697778,0.005933377,0.00679764,0.015411133,0.017618375
3350,0.000416886,0.000434394,0.000547891,0.000588482,0.000758105,0.000836407,0.001069929,0.001200115,0.001500664,0.001697778,0.005933377,0.00679764,0.015411133,0.017618375
3351,0.000416886,0.000434394,0.000547891,0.000588482,0.000758105,0.000836407,0.001069929,0.001200115,0.001500664,0.001697778,0.005933377,0.00679764,0.015411133,0.017618375
3352,0.000416886,0.000434394,0.000547891,0.000588482,0.000758105,0.000836407,0.001069929,0.001200115,0.001500664,0.001697778,0.005933377,0.00679764,0.015411133,0.017618376
3353,0.000416886,0.000434394,0.000547891,0.000588482,0.000758105,0.000836407,0.001069929,0.001200115,0.001500664,0.001697778,0.005933377,0.00679764,0.015411133,0.017618376
3354,0.000416886,0.000434394,0.000547891,0.000588482,0.000758105,0.000836407,0.001069929,0.001200115,0.001500664,0.001697778,0.005933377,0.00679764,0.015411133,0.017618376
3355,0.000416886,0.000434394,0.000547891,0.000588482,0.000758105,0.000836407,0.001069929,0.001200115,0.001500664,0.001697778,0.005933377,0.00679764,0.015411133,0.017618376
3356,0.000416886,0.000434393,0.000547891,0.000588482,0.000758105,0.000836407,0.001069929,0.001200115,0.001500664,0.001697778,0.005933377,0.00679764,0.015411133,0.017618376
3357,0.000416886,0.000434394,0.000547891,0.000588482,0.000758105,0.000836407,0.001069929,0.001200115,0.001500664,0.001697778,0.005933377,0.00679764,0.015411133,0.017618376
3358,0.000416886,0.000434394,0.000547891,0.000588482,0.000758105,0.000836407,0.001069929,0.001200115,0.001500664,0.001697778,0.005933377,0.00679764,0.015411133,0.017618376
3359,0.000416886,0.000434393,0.000547891,0.000588482,0.000758105,0.000836407,0.001069929,0.001200115,0.001500664,0.001697778,0.005933377,0.00679764,0.015411133,0.017618376
3360,0.000416886,0.000434393,0.000547891,0.000588482,0.000758105,0.000836407,0.001069929,0.001200115,0.001500664,0.001697778,0.005933377,0.00679764,0.015411133,0.017618376
3361,0.000416886,0.000434394,0.000547891,0.000588482,0.000758105,0.000836407,0.001069929,0.001200115,0.001500664,0.001697778,0.005933377,0.00679764,0.015411133,0.017618376
3362,0.000416886,0.000434394,0.000547891,0.000588482,0.000758105,0.000836407,0.001069929,0.001200115,0.001500664,0.001697778,0.005933377,0.00679764,0.015411133,0.017618376
3363,0.000416886,0.000434393,0.000547891,0.000588482,0.000758105,0.000836407,0.001069929,0.001200115,0.001500664,0.001697778,0.005933377,0.00679764,0.015411133,0.017618376
3364,0.000416886,0.000434393,0.000547891,0.000588482,0.000758105,0.000836407,0.001069929,0.001200115,0.001500664,0.001697778,0.005933377,0.00679764,0.015411133,0.017618376
3365,0.000416886,0.000434394,0.000547891,0.000588482,0.000758105,0.000836407,0.001069929,0.001200115,0.001500664,0.001697778,0.005933377,0.00679764,0.015411133,0.017618376
3366,0.000416886,0.000434394,0.000547891,0.000588482,0.000758105,0.000836407,0.001069929,0.001200115,0.001500664,0.001697778,0.005933377,0.00679764,0.015411134,0.017618376
3367,0.000416886,0.000434393,0.000547891,0.000588482,0.000758105,0.000836407,0.001069929,0.001200115,0.001500664,0.001697778,0.005933377,0.00679764,0.015411134,0.017618376
3368,0.000416886,0.000434393,0.000547891,0.000588482,0.000758105,0.000836407,0.001069929,0.001200115,0.001500664,0.001697778,0.005933377,0.00679764,0.015411134,0.017618376
3369,0.000416886,0.000434394,0.000547891,0.000588482,0.000758105,0.000836407,0.001069929,0.001200115,0.001500664,0.001697778,0.005933377,0.00679764,0.015411134,0.017618376
3370,0.000416886,0.000434394,0.000547891,0.000588482,0.000758105,0.000836407,0.001069929,0.001200115,0.001500664,0.001697778,0.005933377,0.00679764,0.015411134,0.017618376
3371,0.000416886,0.000434393,0.000547891,0.000588482,0.000758105,0.000836407,0.001069929,0.001200115,0.001500664,0.001697778,0.005933377,0.00679764,0.015411134,0.017618376
3372,0.000416886,0.000434393,0.000547891,0.000588482,0.000758105,0.000836407,0.001069929,0.001200115,0.001500664,0.001697778,0.005933377,0.00679764,0.015411134,0.017618376
3373,0.000416886,0.000434393,0.000547891,0.000588482,0.000758105,0.000836407,0.001069929,0.001200115,0.001500664,0.001697778,0.005933377,0.00679764,0.015411134,0.017618376
3374,0.000416886,0.000434394,0.000547891,0.000588482,0.000758105,0.000836407,0.001069929,0.001200115,0.001500664,0.001697778,0.005933377,0.00679764,0.015411134,0.017618377
3375,0.000416886,0.000434393,0.000547891,0.000588482,0.000758105,0.000836407,0.001069929,0.001200115,0.001500664,0.001697778,0.005933377,0.00679764,0.015411134,0.017618377
3376,0.000416886,0.000434393,0.000547891,0.000588482,0.000758105,0.000836407,0.001069929,0.001200115,0.001500664,0.001697778,0.005933377,0.00679764,0.015411134,0.017618377
3377,0.000416886,0.000434393,0.000547891,0.000588482,0.000758105,0.000836407,0.001069929,0.001200115,0.001500664,0.001697778,0.005933377,0.00679764,0.015411134,0.017618377
3378,0.000416886,0.000434393,0.000547891,0.000588482,0.000758105,0.000836407,0.001069929,0.001200115,0.001500664,0.001697778,0.005933377,0.00679764,0.015411134,0.017618377
3379,0.000416886,0.000434393,0.000547891,0.000588482,0.000758105,0.000836407,0.001069929,0.001200115,0.001500664,0.001697778,0.005933377,0.00679764,0.015411134,0.017618377
3380,0.000416886,0.000434393,0.000547891,0.000588482,0.000758105,0.000836407,0.001069929,0.001200115,0.001500664,0.001697778,0.005933377,0.00679764,0.015411134,0.017618377
3381,0.000416886,0.000434393,0.000547891,0.000588482,0.000758105,0.000836407,0.001069929,0.001200115,0.001500664,0.001697778,0.001697778,0.00679764,0.015411134,0.017618377
3382,0.000416886,0.000434393,0.000547891,0.000588482,0.000758105,0.000836407,0.001069929,0.001200115,0.001500664,0.001697778,0.001697778,0.00679764,0.015411134,0.017618377
3383,0.000416886,0.000434393,0.000547891,0.000588482,0.000758105,0.000836407,0.001069929,0.001200115,0.001500664,0.001697778,0.001697778,0.00679764,0.015411134,0.017618377
3384,0.000416886,0.000434393,0.000547891,0.000588482,0.000758105,0.000836407,0.001069929,0.001200115,0.001500664,0.001697778,0.001697778,0.00679764,0.015411134,0.017618377
3385,0.000416886,0.000434393,0.000547891,0.000588482,0.000758105,0.000836407,0.001069929,0.001200115,0.001500664,0.001697778,0.001697778,0.00679764,0.015411134,0.017618377
3386,0.000416886,0.000434393,0.000547891,0.000588482,0.000758105,0.000836407,0.001069929,0.001200115,0.001500664,0.001697778,0.001697778,0.00679764,0.015411134,0.017618377
3387,0.000416886,0.000434393,0.000547891,0.000588482,0.000758105,0.000836407,0.001069929,0.001200115,0.001500664,0.001697778,0.001697778,0.00679764,0.015411134,0.017618377
3388,0.000416886,0.000434393,0.000547891,0.000588482,0.000758105,0.000836407,0.001069929,0.001200115,0.001500664,0.001697778,0.001697778,0.00679764,0.015411134,0.017618377
3389,0.000416886,0.000434393,0.000547891,0.000588482,0.000758105,0.000836407,0.001069929,0.001200115,0.001500664,0.001697778,0.001697778,0.00679764,0.015411134,0.017618377
3390,0.000416886,0.000434393,0.000547891,0.000588482,0.000758105,0.000836407,0.001069929,0.001200115,0.001500664,0.001697778,0.001697778,0.00679764,0.015411134,0.017618377
3391,0.000416886,0.000434393,0.000547891,0.000588482,0.000758105,0.000836407,0.001069929,0.001200115,0.001500664,0.001697778,0.001697778,0.00679764,0.015411134,0.017618377
3392,0.000416886,0.000434393,0.000547891,0.000588482,0.000758105,0.000836407,0.001069929,0.001200115,0.001500664,0.001697778,0.001697778,0.00679764,0.015411134,0.017618377
3393,0.000416886,0.000434393,0.000547891,0.000588482,0.000758105,0.000836407,0.001069929,0.001200115,0.001500664,0.001697778,0.001697778,0.00679764,0.015411135,0.017618377
3394,0.000416886,0.000434393,0.000547891,0.000588482,0.000758105,0.000836407,0.001069929,0.001200115,0.001500664,0.001697778,0.001697778,0.00679764,0.015411135,0.017618377
3395,0.000416886,0.000434393,0.000547891,0.000588482,0.000758105,0.000836407,0.001069929,0.001200115,0.001500664,0.001697778,0.001697778,0.00679764,0.015411135,0.017618377
3396,0.000416886,0.000434393,0.000547891,0.000588482,0.000758105,0.000836407,0.001069929,0.001200115,0.001500664,0.001697778,0.001697778,0.00679764,0.015411135,0.017618377
3397,0.000416886,0.000434393,0.000547891,0.000588482,0.000758105,0.000836407,0.001069929,0.001200115,0.001500664,0.001697778,0.001697778,0.00679764,0.015411135,0.017618378
3398,0.000416886,0.000434393,0.000547891,0.000588482,0.000758105,0.000836407,0.001069929,0.001200115,0.001500664,0.001697778,0.001697778,0.00679764,0.015411135,0.017618378
3399,0.000416886,0.000434393,0.000547891,0.000588482,0.000758105,0.000836407,0.001069929,0.001200115,0.001500664,0.001697778,0.001697778,0.00679764,0.015411135,0.017618378
3400,0.000416886,0.000434393,0.000547891,0.000588482,0.000758105,0.000836407,0.001069929,0.001200115,0.001500664,0.001697778,0.001697778,0.00679764,0.015411135,0.017618378
3401,0.000416886,0.000434393,0.000547891,0.000588482,0.000758105,0.000836407,0.001069929,0.001200115,0.001500664,0.001697778,0.001697778,0.00679764,0.015411135,0.017618378
3402,0.000416886,0.000434393,0.000547891,0.000588482,0.000758105,0.000836407,0.001069929,0.001200115,0.001500664,0.001697778,0.001697778,0.00679764,0.015411135,0.017618378
3403,0.000416886,0.000434393,0.000547891,0.000588482,0.000758105,0.000836407,0.001069929,0.001200115,0.001500664,0.001697778,0.001697778,0.00679764,0.015411135,0.017618378
3404,0.000416886,0.000434393,0.000547891,0.000588482,0.000758105,0.000836407,0.001069929,0.001200115,0.001500664,0.001697778,0.001697778,0.00679764,0.015411135,0.017618378
3405,0.000416886,0.000434393,0.000547891,0.000588482,0.000758105,0.000836407,0.001069929,0.001200115,0.001500664,0.001697778,0.001697778,0.00679764,0.015411135,0.017618378
3406,0.000416886,0.000434393,0.000547891,0.000588482,0.000758105,0.000836407,0.001069929,0.001200115,0.001500664,0.001697778,0.001697778,0.00679764,0.015411135,0.017618378
